provider_import_notes,provider__operating_name,provider__legal_name,provider__ukprn,provider__urn,provider__code,provider__accreditation_status,accreditation__number,accreditation__start_date,accreditation__end_date,provider__provider_type,address__address_line_1,address__address_line_2,address__address_line_3,address__town_or_city,address__county,address__postcode,address__latitude,address__longitude,address__note,provider__academic_years_active,provider__academic_year_code,address__uprn,address__latitude_2,address__longitude_2,row_type,address__found,model_fields,os_fields,provider__provider_details_for_name,provider__provider_trading_names
match:market_reg:accreditation,2Schools Consortium,Oakthorpe Primary School,10045988,,T92,accredited,5606,2024-08-01T00:00:00Z,,scitt,Tile Kiln Lane,,,London,,N13 6BY,51.6139603,-0.0927213,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,207004309,51.6139603,-0.0927213,updated,true,provider__legal_name,organisation_name,OAKTHORPE PRIMARY SCHOOL,2Schools Consortium
match:market_reg:accreditation,AA Teamworks West Yorkshire SCITT,Great Heights Trust,10058440,,2AT,accredited,5697,2024-08-01T00:00:00Z,,scitt,West Vale Primary School,Stainland Road,Greetland,Halifax,West Yorkshire,HX4 8LS,53.6880644,-1.853286,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.6880644,-1.853286,original,,,,GREAT HEIGHTS ACADEMY TRUST,THE GREETLAND ACADEMY (Academy Trust)
match:market_reg:accreditation,ARK Teacher Training,Ark Schools,10044534,135600,1CS,accredited,5635,2024-08-01T00:00:00Z,,scitt,"1, Edcity Walk",,,London,,W12 7TF,51.5153584,-0.1193644,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,34174624,51.5153584,-0.1193644,updated,true,provider__legal_name,organisation_name,ARK SCHOOLS,
match:market_reg:accreditation,Arthur Terry SCITT,The Arthur Terry Learning Partnership,10034759,,A67,accredited,5583,2024-08-01T00:00:00Z,,scitt,Kittoe Road,,,Sutton Coldfield,,B74 4RZ,52.5885202,-1.8357342,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100071483859,52.5885202,-1.8357342,updated,true,,,THE ARTHUR TERRY LEARNING PARTNERSHIP,
match:market_reg:accreditation,Ashton on Mersey School SCITT,The Dean Trust,10055366,,24L,accredited,5638,2024-08-01T00:00:00Z,,scitt,Cecil Avenue,,,Sale,,M33 5BP,53.4189389,-2.3394249,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10070446089,53.4189389,-2.3394249,updated,true,,,THE DEAN TRUST,The Dean Trust (Academy Trust)
match:market_reg:accreditation,Associated Merseyside Partnership SCITT,Lydiate Learning Trust,10055360,,25F,accredited,5670,2024-08-01T00:00:00Z,,scitt,"Building 1000, Vortex Court",Enterprise Way,Wavertree Technology Park,Liverpool,"",L13 1FB,53.404109,-2.92999,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.4041379,-2.9292959,original,true,,,LYDIATE LEARNING TRUST,Lydiate Learning Trust (Academy Trust)
match:market_reg:accreditation,Astra SCITT,Dr Challoner's Grammar School,10032610,,28E,accredited,5689,2024-08-01T00:00:00Z,,scitt,Chesham Road,"",,Amersham,,HP6 5HA,51.676068,-0.610496,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100081078097,51.6760251,-0.6095188,original,true,,,DR CHALLONER'S GRAMMAR SCHOOL,
match:market_reg:accreditation,Barr Beacon SCITT,Matrix Academy Trust,10053216,,2AX,accredited,5694,2024-08-01T00:00:00Z,,scitt,Old Hall Lane,Aldridge,,Walsall,,WS9 0RF,52.562556,-1.915468,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100071553975,52.561104,-1.915301,original,true,,,MATRIX ACADEMY TRUST,Barr Beacon SchoolMATRIX ACADEMY TRUST (Academy Trust)
match:market_reg:accreditation,Bath Spa University,Bath Spa University,10000571,133790,B20,accredited,1502,2024-08-01T00:00:00Z,,hei,Sion Hill Campus,Sion Road,,Bath,,BA1 5SF,51.3937893,-2.3711777,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100121172380,51.3937893,-2.3711777,updated,true,,,BATH SPA UNIVERSITY,
match:market_reg:accreditation,Birmingham City University,Birmingham City University,10007140,133788,B25,accredited,1541,2024-08-01T00:00:00Z,,hei,"15, Bartholomew Row",,,Birmingham,,B5 5JU,52.4833468,-1.8847802,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10090247876,52.4833468,-1.8847802,updated,true,provider__legal_name,organisation_name,BIRMINGHAM CITY UNIVERSITY,
match:market_reg:accreditation,Birmingham Newman University,Birmingham Newman University,10007832,,N36,accredited,1523,2024-08-01T00:00:00Z,,hei,Genners Lane,,,Birmingham,,B32 3NT,52.4329957,-1.9936128,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100071455160,52.4329957,-1.9936128,updated,true,,,BIRMINGHAM NEWMAN UNIVERSITY,
match:market_reg:accreditation,Bluecoat SCITT Alliance,Archway Learning Trust,10052837,,1YH,accredited,5646,2024-08-01T00:00:00Z,,scitt,Aspley Lane,,,Nottingham,,NG8 5GY,52.969366,-1.1938169,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100032287539,52.969366,-1.1938169,updated,true,,,ARCHWAY LEARNING TRUST,Archway Learning Trust (Academy Trust)
match:market_reg:accreditation,Bournemouth Bay Teacher Training Partnership,Twynham Learning,10055369,,B52,accredited,5575,2024-08-01T00:00:00Z,,scitt,Redvers Road,,,Christchurch,,BH23 3AU,50.7412083,-1.7558412,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100040576847,50.7412083,-1.7558412,updated,true,,,TWYNHAM LEARNING,Twynham Learning (Academy Trust)
match:market_reg:accreditation,Bradford College,Bradford College,10000840,,B60,accredited,5564,2026-08-01T00:00:00Z,,scitt,Bradford Campus,Great Horton Road,,Bradford,,BD7 1AY,53.7916421,-1.7604645,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200004703694,53.7916421,-1.7604645,updated,true,,,BRADFORD COLLEGE,
match:market_reg:accreditation,Bright Futures SCITT,Bright Futures Educational Trust,10046414,,G65,accredited,5649,2024-08-01T00:00:00Z,,scitt,c/o AGGS The Lodge House,Cavendish Road,,Bowdon,Altrincham,WA14 2NJ,53.3811969,-2.359833,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.3811969,-2.359833,original,,,,BRIGHT FUTURES EDUCATIONAL TRUST,The Greater Manchester Bright Futures SCITTBRIGHT FUTURES EDUCATIONAL TRUST (Academy Trust)
match:market_reg:accreditation,Bromley Schools Collegiate,Impact MAT,10059069,,B91,accredited,5507,2024-08-01T00:00:00Z,,scitt,West Common Road,,,Bromley,,BR2 7DB,51.3748957,0.0188496,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100022891716,51.3748957,0.0188496,updated,true,,,IMPACT MULTI ACADEMY TRUST,LANGLEY PARK LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,Brunel University London,Brunel University London,10000961,,B84,accredited,1504,2026-08-01T00:00:00Z,,hei,Kingston Lane,,,Uxbridge,,UB8 3PH,51.5321389,-0.4727493,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100023422889,51.5321389,-0.4727493,updated,true,,,BRUNEL UNIVERSITY LONDON,Brunel University of London
match:market_reg:accreditation,Cambridge Partnership,Meridian Trust,10053421,,C03,accredited,5602,2024-08-01T00:00:00Z,,scitt,Meridian Trust - Swavesey Village College,"Gibraltar Lane, Swavesey",,Cambridge,Cambridgeshire,CB24 4RN,52.2947667,-0.0055253,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,52.2947667,-0.0055253,original,,,,MERIDIAN TRUST,Cambridge Meridian Academies Trust (Academy Trust)
match:market_reg:accreditation,"Cambridge Training Schools Network, CTSN SCITT",The Cam Academy Trust,10055220,,1WO,accredited,5630,2024-08-01T00:00:00Z,,scitt,Sheepfold Lane,Cambourne,,Cambridge,,CB23 6FR,52.2226113,-0.0840494,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10090707194,52.2226113,-0.0840494,updated,true,address__address_line_1,organisation_name,THE CAM ACADEMY TRUST,The Cam Academy Trust (Academy Trust)
match:market_reg:accreditation,Canterbury Christ Church University,Canterbury Christ Church University,10001143,133806,C10,accredited,1505,2024-08-01T00:00:00Z,,hei,North Holmes Road,,,Canterbury,,CT1 1QU,51.277939,1.090659,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100062279041,51.277939,1.090659,updated,true,,,CANTERBURY CHRIST CHURCH UNIVERSITY,
match:market_reg:accreditation,Chepping View Primary Academy SCITT,Inspiring Futures Partnership Trust,10059665,,24S,accredited,5664,2024-08-01T00:00:00Z,,scitt,Cressex Road,,,High Wycombe,,HP12 4PR,51.615214,-0.7747284,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10000170617,51.615214,-0.7747284,updated,true,provider__legal_name,organisation_name,INSPIRING FUTURES PARTNERSHIP TRUST,INSPIRING FUTURES PARTNERSHIP TRUST (Academy Trust)
match:market_reg:accreditation,Cheshire East SCITT,Holmes Chapel Comprehensive School,10035146,,25Q,accredited,5680,2024-08-01T00:00:00Z,,scitt,Selkirk Drive,Holmes Chapel,,Crewe,,CW4 7DX,53.197618,-2.367597,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100012822281,53.197618,-2.367597,updated,true,,,HOLMES CHAPEL COMPREHENSIVE SCHOOL,
match:market_reg:accreditation,Chiltern Training Group,Chiltern Learning Trust,10055370,,C59,accredited,5508,2024-08-01T00:00:00Z,,scitt,Alexandra Avenue,"",,Luton,,LU3 1HE,51.891374,-0.425308,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100081192909,51.8913483,-0.4240396,original,true,,,CHILTERN LEARNING TRUST,Chiltern Learning Trust (Academy Trust)
match:market_reg:accreditation,Compton SCITT,The Compton School,10058414,,1X7,accredited,5644,2024-08-01T00:00:00Z,,scitt,Summers Lane,,,London,,N12 0QG,51.6092552,-0.1632865,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200110196,51.6092552,-0.1632865,updated,true,provider__legal_name,organisation_name,MIDDLESEX LEARNING TRUST,MIDDLESEX LEARNING TRUST (Academy Trust)
match:market_reg:accreditation,Cornwall School Centred Initial Teacher Training. (Cornwall SCITT),Truro & Penwith College,10007063,,C79,accredited,5511,2024-08-01T00:00:00Z,,scitt,College Road,,,Truro,,TR1 3XX,50.2618016,-5.1009933,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10001215315,50.2618016,-5.1009933,updated,true,,,TRURO AND PENWITH COLLEGE,
match:market_reg:accreditation,EAST SCITT,East Anglian Schools Trust,10058884,,3C6,accredited,5720,2024-08-01T00:00:00Z,,scitt,Main Road,Kesgrave,,Ipswich,,IP5 2PB,52.0671156,1.2446134,,"2026,2025,2024,2023,2022,2021,2020",2026,200004673873,52.0671156,1.2446134,updated,true,,,EAST ANGLIAN SCHOOLS TRUST LTD,FARLINGAYE HIGH SCHOOL (Academy Trust)
match:market_reg:accreditation,East Midlands Teacher Training Partnership,East Midlands Education Trust,10055367,,E31,accredited,5614,2024-08-01T00:00:00Z,,scitt,Loughborough Road,West Bridgford,,Nottingham,,NG2 7FA,52.919259,-1.139801,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,3040010995,52.9191327,-1.1392074,original,true,,,EAST MIDLANDS EDUCATION TRUST,East Midlands Education Trust (Academy Trust)
match:market_reg:accreditation,Edge Hill University,Edge Hill University,10007823,133828,E42,accredited,1510,2024-08-01T00:00:00Z,,hei,St. Helens Road,,,Ormskirk,,L39 4QP,53.5596255,-2.8738368,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100012895088,53.5596255,-2.8738368,updated,true,,,EDGE HILL UNIVERSITY,
match:market_reg:accreditation,Educate Group Initial Teacher Training,Education Management Direct Limited,10035411,,E65,accredited,5587,2024-08-01T00:00:00Z,,scitt,Educate Group Initial Teacher Training,"Education Management Direct Ltd, Regus House","Herons Way, Chester Business Park,","Chester,",Cheshire,CH4 9QR,53.1600579,-2.9036414,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.1600579,-2.9036414,original,,,,EDUCATION MANAGEMENT DIRECT LIMITED,Educate Teacher Training
match:market_reg:accreditation,Embrace SCITT,The Sea View Trust,10062373,,4E5,accredited,5731,2023-08-01T00:00:00Z,,scitt,Clod Lane,Haslingden,,Rossendale,,BB4 6LR,53.69142,-2.311538,,"2026,2025,2024,2023",2026,100012543405,53.6914803,-2.3117987,original,true,,,TOR VIEW SCHOOL,
match:market_reg:accreditation,Exceed SCITT,Exceed Academies Trust,10064216,,2EY,accredited,5714,2024-08-01T00:00:00Z,,scitt,Rillington Mead,,,Bradford,,BD10 0EF,53.8251031,-1.7134663,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,200004707689,53.8251031,-1.7134663,updated,true,,,EXCEED ACADEMIES TRUST,
match:market_reg:accreditation,Exchange Teacher Training,Delta Academies Trust,10055739,136343,1DU,accredited,5724,2024-08-01T00:00:00Z,,scitt,Education House,Spawd Bone Lane,,Knottingley,,WF11 0EP,53.7046213,-1.244632,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,63191635,53.7046213,-1.244632,updated,true,provider__legal_name,organisation_name,DELTA ACADEMIES TRUST,Delta Academies Trust (Academy Trust)
match:market_reg:accreditation,Five Counties SCITT,Cabot Learning Federation,10058211,,2AV,accredited,5695,2024-08-01T00:00:00Z,,scitt,Russell Town Avenue,,,Bristol,,BS5 9JH,51.4593101,-2.5624489,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,92110,51.4593101,-2.5624489,updated,true,,,CABOT LEARNING FEDERATION,CABOT LEARNING FEDERATION (Academy Trust)
match:market_reg:accreditation,Forest Independent Primary Collegiate SCITT,Hazelwood Schools,10046090,,F82,accredited,5517,2026-08-01T00:00:00Z,,scitt,Riddings Lane,"",,Harlow,,CM18 7HT,51.749489,0.112513,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100091625227,51.7489233,0.1137553,original,true,,,HAZELWOOD INFANT SCHOOL,Forest Independent Primary Collegiate
match:market_reg:accreditation,Future Teacher Training,Future Academies,10043978,,P58,accredited,5633,2024-08-01T00:00:00Z,,scitt,Lupus Street,,,London,,SW1V 3AT,51.4876655,-0.1363816,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,10033620911,51.4876655,-0.1363816,updated,true,,,FUTURE ACADEMIES,
match:market_reg:accreditation,"GORSE SCITT (Leeds, Bradford, Hull and East Yorkshire)",GORSE Academies Trust,10055363,,1N1,accredited,5658,2024-08-01T00:00:00Z,,scitt,GORSE SCITT,Leeds Mathematic School,105 Albion Street,Leeds,West Yorkshire,LS1 5AS,53.7992515,-1.5452098,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.7992515,-1.5452098,original,,,,THE GORSE ACADEMIES TRUST,The GORSE Academies Trust (Academy Trust)GORSE SCITT
