provider_import_notes,provider__operating_name,provider__legal_name,provider__ukprn,provider__urn,provider__code,provider__accreditation_status,accreditation__number,accreditation__start_date,accreditation__end_date,provider__provider_type,address__address_line_1,address__address_line_2,address__address_line_3,address__town_or_city,address__county,address__postcode,address__latitude,address__longitude,address__note,provider__academic_years_active,provider__academic_year_code,address__uprn,address__latitude_2,address__longitude_2,row_type,address__found,model_fields,os_fields,provider__provider_details_for_name,provider__provider_trading_names
unaacredited,Devon And Cornwall Cooperative Alliance,,,,1ZL,unaccredited,,,,school,Crowndale Road,,,Tavistock,,PL19 8DD,50.5415529,-4.1538793,,"2021,2020,2019",2021,100041039800,50.5415529,-4.1538793,updated,true,,,,
unaacredited,Devon Primary SCITT,,10059112,,D40,unaccredited,,,,scitt,Trinity Primary School,Fish Street,,Exeter,Devon,EX2 7TR,50.6970066,-3.4801511,,"2024,2023,2022,2021,2020,2019",2024,,50.6970066,-3.4801511,original,,,,TARKA LEARNING PARTNERSHIP,TARKA LEARNING PARTNERSHIP (Academy Trust)
unaacredited,Devon Primary SCITT School Direct,,,,1Z9,unaccredited,,,,school,Tollards Training Centre,WESC Foundation,,Topsham Road,Exeter,EX2 6HA,50.7031036,-3.4949126,,"2021,2020,2019",2021,,50.7031036,-3.4949126,original,,,,,
unaacredited,Devon Secondary Teacher Training Group (DSTTG),,,,D41,unaccredited,,,,scitt,College House,Ashburton Road,,Newton Abbot,,TQ12 1NH,50.532948,-3.6208374,,"2021,2020,2019",2021,10032953054,50.532948,-3.6208374,updated,true,address__address_line_1,address_line_1,,
unaacredited,Dial Park Primary School,,10072635,106043,1W5,unaccredited,,,,school,Half Moon Lane,,,Stockport,,SK2 5LB,53.3942047,-2.1166436,missing address__town_or_city,"2021,2020,2019",2021,100012848753,53.3942047,-2.1166436,updated,true,provider__operating_name,organisation_name,DIAL PARK PRIMARY SCHOOL,
unaacredited,Diocese of Middlesbrough Teaching School Alliance,,,,2C6,unaccredited,,,,school,Ampleforth College,Ampleforth,,,York,YO62 4ER,54.557059,-1.2393493,missing address__town_or_city,"2021,2020,2019",2021,,54.557059,-1.2393493,original,address_line_1 has issues,,,,
unaacredited,Diocese of Salisbury Academy Trust,,,,294,unaccredited,,,,school,Swindon,,,,Wiltshire,SN4 8AZ,51.0854758,-1.8535573,missing address__town_or_city,"2021,2020,2019",2021,,51.0854758,-1.8535573,original,,,,,
unaacredited,Diocese of Truro,,,,224,unaccredited,,,,school,"Church House, Woodland Court",Truro Business Park,Threemilestone,Truro,,TR4 9NH,50.2590018,-5.1237913,,"2020,2019",2020,10090520729,50.2590018,-5.1237913,updated,true,provider__operating_name,organisation_name,,
unaacredited,Djanogly City Academy,,,,1D4,unaccredited,,,,school,Sherwood Rise,Nottingham Road,,Nottingham,,NG7 7AR,52.9668028,-1.1635404,missing address__town_or_city,"2021,2020,2019",2021,200001392773,52.9668028,-1.1635404,updated,true,,,,
unaacredited,Doncaster ITT Partnership,,10002008,,D51,unaccredited,,,,scitt,Doncaster Council,"Civic Office, Waterdale",,Doncaster,South Yorkshire,DN1 3BU,53.5205744,-1.1305707,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.5205744,-1.1305707,original,,,,DONCASTER COUNCIL,Accredited Learning Centre
unaacredited,Doncaster Partners in Learning Alliance,,10061950,143451,1RD,unaccredited,,,,school,c/o Doncaster ITT Partnership,"Civic Office, Waterdale",,Doncaster,South Yorkshire,DN1 3BU,53.5770329,-1.0160841,,"2024,2023,2022,2021,2020,2019",2024,,53.5770329,-1.0160841,original,,,,WOODFIELD PRIMARY SCHOOL,
unaacredited,Doncaster Regional Alliance For Teacher Training Secondary,,10036412,137542,2G3,unaccredited,,,,school,c/o Doncaster ITT Partnership,"Civic Office, Waterdale",,Doncaster,South Yorkshire,DN1 3BU,53.5205744,-1.1305707,,"2023,2022,2021,2020,2019",2023,,53.5205744,-1.1305707,original,,,,HALL CROSS ACADEMY,
unaacredited,Doncaster Regional Alliance for Teacher Training (Secondary),,,,1HD,unaccredited,,,,school,c/o Doncaster ITT Partnership,Civic Office,,Waterdale,Doncaster,DN1 3BU,53.5205744,-1.1305707,,"2021,2020,2019",2021,,53.5205744,-1.1305707,original,,,,,
unaacredited,Doncaster Regional Alliance for Teacher Training Secondary,,,,211,unaccredited,,,,school,c/o Doncaster ITT Partnership,Civic Office,,Waterdale,Doncaster,DN1 3BU,53.5205744,-1.1305707,,"2021,2020,2019",2021,,53.5205744,-1.1305707,original,,,,,
unaacredited,Dorset Teacher Training Partnership,,,,D53,unaccredited,,,,school,Queens Avenue,,,Dorchester,,DT1 2ET,50.7083775,-2.4537026,,"2021,2020,2019",2021,200000758081,50.7083775,-2.4537026,updated,true,,,,
unaacredited,Dove House School Academy Trust,,10034865,,1SG,unaccredited,,,,scitt,Sutton Road,,,Basingstoke,,RG21 5SU,51.2748008,-1.0869765,,"2024,2023,2022,2021,2020,2019",2024,100062459408,51.2748008,-1.0869765,updated,true,address__address_line_1,address_line_1,DOVE HOUSE ACADEMY,Basingstoke Alliance Scitt
unaacredited,Downton CofE VA Primary School,,10074745,126475,1WD,unaccredited,,,,school,Gravel Close,Downton,,Salisbury,,SP5 3LZ,50.9930573,-1.7531546,,"2021,2020,2019",2021,100121336648,50.9930573,-1.7531546,updated,true,address__address_line_1,address_line_1,DOWNTON COFE VA PRIMARY SCHOOL,
unaacredited,Droitwich Spa High School and Sixth Form Centre,,10034166,136927,141,unaccredited,,,,school,Briar Mill,,,,Droitwich Spa,WR9 0AA,52.2665572,-2.1680206,missing address__town_or_city,"2021,2020,2019",2021,,52.2665572,-2.1680206,original,,,,DROITWICH SPA HIGH SCHOOL AND SIXTH FORM CENTRE,
unaacredited,Durand Academy,,,,1O6,unaccredited,,,,school,Hackford Road,Stockwell,,,London,SW9 0RD,51.4746415,-0.1157481,missing address__town_or_city,"2021,2020,2019",2021,,51.4746415,-0.1157481,original,,,,,
unaacredited,Durants School,,10015529,102066,1BL,unaccredited,,,,school,"4, Pitfield Way",,,Enfield,,EN3 5BY,51.6632144,-0.0470007,missing address__town_or_city,"2021,2020,2019",2021,207041962,51.6632144,-0.0470007,updated,true,provider__operating_name,organisation_name,DURANTS SCHOOL,
unaacredited,Durham City Teaching Hub,,10007896,114308,3K1,unaccredited,,,,school,,,,,,,54.7672287,-1.5757672,"missing address__address_line_1,missing address__town_or_city,missing address__postcode",2022,2022,,54.7672287,-1.5757672,original,,,,BELMONT COMMUNITY SCHOOL,
unaacredited,ELIP,,,,2KQ,unaccredited,,,,school,East Lancs Inclusion Partnership,"Tor View School, Clod Lane",,"Haslingden, Rossendale",Lancashire,BB4 6LR,53.6916646,-2.3115916,,"2021,2020,2019",2021,,53.6916646,-2.3115916,original,,,,,
unaacredited,ENCOMPASS The Inclusive Teaching School,,,,1OK,unaccredited,,,,school,Professional Development Centre,"144, Woodside Road",,Norwich,,NR7 9QL,52.6411409,1.3394824,,"2021,2020,2019",2021,100091575887,52.6411409,1.3394824,updated,true,address__address_line_1,address_line_1,,
unaacredited,East Lancashire Inclusion Partnership,,10062373,143879,1NP,unaccredited,,,,school,Tor View School - Ewood Campus,Clod Lane,,Haslingden,Lancashire,BB4 6LR,53.6905049,-2.3124425,,"2024,2023,2022,2021,2020,2019",2024,,53.6905049,-2.3124425,original,,,,TOR VIEW SCHOOL,
unaacredited,East Lancashire School Direct,,10017225,119757,2KB,unaccredited,,,,school,Hollins Lane,,,Accrington,,BB5 2QY,53.7384225,-2.3540058,,"2023,2022,2021,2020,2019",2023,100012839260,53.7384225,-2.3540058,updated,true,address__address_line_1,address_line_1,THE HOLLINS,
unaacredited,East Lindsey ITT Partnership,,10052840,145527,4E2,unaccredited,,,,school,East Lindsey ITT Partnership,"Coningsby St Michael's CofE Primary School, School Lane",,Coningbsy,Lincolnshire,LN4 2ET,53.1040361,-0.1754747,,"2024,2023,2022,2021,2020",2024,,53.1040361,-0.1754747,original,,,,LINK EDUCATION TRUST,LINK EDUCATION TRUST (Academy Trust)
unaacredited,East London Alliance SCITT (School Direct),,10064183,,1RT,unaccredited,,,,school,Barclay Road,,,London,,E13 8SA,51.519907,0.0339364,,"2021,2020,2019",2021,10008983205,51.519907,0.0339364,updated,true,address__address_line_1,address_line_1,THE BOLEYN TRUST,
unaacredited,East Midland's Primary Catholic Academies,,,,2AE,unaccredited,,,,school,Piccadilly,,,Nottingham,,NG6 9FN,52.995741,-1.1875483,,"2021,2020,2019",2021,200001399512,52.995741,-1.1875483,updated,true,address__address_line_1,address_line_1,,
unaacredited,East Riding College,,,,E29,unaccredited,,,,school,Armstrong Way,,,Beverley,,HU17 0GH,53.8407618,-0.4219314,,"2021,2020,2019",2021,10091014192,53.8407618,-0.4219314,updated,true,,,,
unaacredited,East Sussex Teacher Training Partnership SCITT IK,,,,24B,unaccredited,,,,school,Whatlington Way,,,St. Leonards On Sea,,TN38 9TE,50.8694915,0.5282961,,"2021,2020,2019",2021,200003865953,50.8694915,0.5282961,updated,true,address__address_line_1,organisation_name,,
unaacredited,East Sussex Teacher Training Partnership School Direct Salaried TH,,,,276,unaccredited,,,,school,Atlantic Drive,,,Eastbourne,East Sussex,BN23 5SW,50.7908182,0.3208348,,"2021,2020,2019",2021,,50.7908182,0.3208348,original,,,,,
unaacredited,East of England Teacher Training,,10052840,,2B6,unaccredited,,,,scitt,East of England Teacher Training C/O Hartsholme Academy,Carrington Drive,,Lincoln,Lincolnshire,LN6 0DE,53.212893,-0.5797059,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,,53.212893,-0.5797059,original,,,,LINK EDUCATION TRUST,LINK EDUCATION TRUST (Academy Trust)
unaacredited,Eastborough Junior Infant And Nursery School,,10075632,107602,1NY,unaccredited,,,,school,Rockley Street,,,Dewsbury,,WF13 1NS,53.6934304,-1.6257231,missing address__town_or_city,"2021,2020,2019",2021,83164262,53.6934304,-1.6257231,updated,true,,,EASTBOROUGH JUNIOR INFANT AND NURSERY SCHOOL,
unaacredited,Eaton House the Manor School,,10018731,101088,1VO,unaccredited,,,,school,"58, Clapham Common North Side",,,London,,SW4 9RU,51.461519,-0.1511032,,"2021,2020,2019",2021,121043753,51.461519,-0.1511032,updated,true,,,EATON HOUSE THE MANOR SCHOOL,
unaacredited,Ebor Academy Trust,,10061219,140471,4E3,unaccredited,,,,school,The Leyes,,,York,Yorkshire,YO10 3PR,53.957028,-1.0388996,,"2023,2022,2021",2023,,53.957028,-1.0388996,original,,,,EBOR ACADEMY TRUST,EBOR ACADEMY TRUST (Academy Trust)
unaacredited,Edgewick Community Primary School,,10076543,103642,1JZ,unaccredited,,,,school,Cross Road,,,Coventry,,CV6 5GP,52.4322599,-1.4956556,missing address__town_or_city,"2021,2020,2019",2021,100071517515,52.4322599,-1.4956556,updated,true,provider__operating_name,organisation_name,EDGEWICK COMMUNITY PRIMARY SCHOOL,
unaacredited,Edward Worlledge Community Junior School,,,,1AL,unaccredited,,,,school,Suffolk Road,,,Great Yarmouth,,NR31 0ER,52.5984081,1.7205117,missing address__town_or_city,"2021,2020,2019",2021,10023467505,52.5984081,1.7205117,updated,true,,,,
unaacredited,Edwards Hall Primary School,,10072374,134861,1YU,unaccredited,,,,school,Macmurdo Road,,,Leigh On Sea,,SS9 5AQ,51.5724521,0.646863,,"2024,2023,2022,2021,2020,2019",2024,100091605823,51.5724521,0.646863,updated,true,provider__operating_name,organisation_name,EDWARDS HALL PRIMARY SCHOOL,
unaacredited,Eldon Infant School,,,,1QS,unaccredited,,,,school,Eldon Road,Edmonton,,,London,N9 8LG,51.6308335,-0.0499847,missing address__town_or_city,"2021,2020,2019",2021,,51.6308335,-0.0499847,original,,,,,
unaacredited,Eliot Bank Primary School,,,,17P,unaccredited,,,,school,Eliot Bank & Gordonbrock School Fed,Gordonbrock School,,"Amyruth Road, Brockley",London,SE4 1HQ,51.4365765,-0.0616931,,"2021,2020,2019",2021,,51.4365765,-0.0616931,original,,,,,
unaacredited,Ellis Guilford School and Sports College,,,,1W1,unaccredited,,,,school,Bar Lane,,,Nottingham,,NG6 0HT,52.9796603,-1.1884234,,"2021,2020,2019",2021,100032287567,52.9796603,-1.1884234,updated,true,address__address_line_1,organisation_name,,
unaacredited,Embrace SCITT @ Endeavour Learning Trust,,10059445,,M70,unaccredited,,,,scitt,Hesketh Lane,Tarleton,,Preston,,PR4 6AQ,53.685344,-2.8311858,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100012755590,53.685344,-2.8311858,updated,true,address__address_line_1,organisation_name,ENDEAVOUR LEARNING TRUST,ENDEAVOUR LEARNING TRUST (Academy Trust)
unaacredited,Emersons Green Primary School,,10076697,131767,1CT,unaccredited,,,,school,Guest Avenue,Emersons Green,,Bristol,,BS16 7GA,51.4917582,-2.4824074,missing address__town_or_city,"2021,2020,2019",2021,640409,51.4917582,-2.4824074,updated,true,provider__operating_name,organisation_name,EMERSONS GREEN PRIMARY SCHOOL,
unaacredited,Encompass,,,,2FV,unaccredited,,,,school,Administration Offices,,,Wymondham,,NR18 9SZ,52.5447372,1.0576585,,"2021,2020,2019",2021,2630130373,52.5447372,1.0576585,updated,true,,,,
unaacredited,Encompass Learning Alliance (Berkshire),,,,18Q,unaccredited,,,,school,St Francis School,Coronation Road,,,Ascot,SL5 9HG,51.3973432,-0.6721722,missing address__town_or_city,"2021,2020,2019",2021,,51.3973432,-0.6721722,original,,,,,
unaacredited,Epinay Teaching School Partnership,,,,23J,unaccredited,,,,school,Clervaux Terrace,,,Jarrow,,NE32 5UP,54.9761183,-1.4838938,,"2021,2020,2019",2021,200000000959,54.9761183,-1.4838938,updated,true,address__address_line_1,address_line_1,,
unaacredited,Equals Trust,,,,3Q6,unaccredited,,,,school,"Tollerton Primary School, Burnside Grove",,,Nottingham,Nottinghamshire,NG12 4ET,52.901762,-1.0940888,,"2021,2020",2021,,52.901762,-1.0940888,original,,,,,
unaacredited,Ernesettle Community School,,10055188,142545,14Y,unaccredited,,,,school,Biggin Hill,,,Plymouth,,PL5 2RB,50.416597,-4.171834,missing address__town_or_city,"2021,2020,2019",2021,100041167045,50.416597,-4.171834,updated,true,provider__operating_name,organisation_name,ERNESETTLE COMMUNITY SCHOOL,
unaacredited,Esher CofE High School,,,,1OQ,unaccredited,,,,school,More Lane,,,Esher,,KT10 8AP,51.3749264,-0.3704048,missing address__town_or_city,"2021,2020,2019",2021,10012066170,51.3749264,-0.3704048,updated,true,address__address_line_1,address_line_1,,
unaacredited,Essendine Primary School,,10070037,101111,5E4,unaccredited,,,,school,Essendine Road,,,London,,W9 2LR,51.5280299,-0.1949966,,"2023,2022",2023,100023513126,51.5280299,-0.1949966,updated,true,provider__operating_name,organisation_name,ESSENDINE PRIMARY SCHOOL,
unaacredited,Essex Primary SCITT,,10059888,,E73,unaccredited,,,,scitt,c/o Newlands Spring Primary School,Dickens Place,,Chelmsford,Essex,CM1 4UU,51.7545075,0.445427,,"2023,2022,2021,2020,2019",2023,,51.7545075,0.445427,original,,,,ATTAIN ACADEMY PARTNERSHIP,ATTAIN ACADEMY PARTNERSHIP (Academy Trust)
unaacredited,Excelsior Multi Academy trust,,10007139,133911,3O3,unaccredited,,,,school,Colmers Farm Primary School,Leybrook Road,,Birmingham,West Midlands,B45 9PB,52.397011,-2.0034877,,2024,2024,,52.397011,-2.0034877,original,,,,UNIVERSITY OF WORCESTER,
unaacredited,Fairfax Academy,,10055541,136908,9J3,unaccredited,,,,school,Room CBA 0.040,"Chancellor's Building, Keele University,",,Newcastle-Under-Lyme,Staffordshire,ST5 5BG,52.5619363,-1.7981158,,"2024,2023,2022,2021,2020,2019",2024,,52.5619363,-1.7981158,original,address_line_1 has issues,,,ORMISTON ACADEMIES TRUST,
unaacredited,Fakenham Academy Partnership,,,,2G8,unaccredited,,,,school,Field Lane,,,Fakenham,,NR21 9QT,52.8400425,0.8452965,,"2021,2020,2019",2021,100091555260,52.8400425,0.8452965,updated,true,,,,
unaacredited,Fazakerley High School,,10002425,104692,1OH,unaccredited,,,,school,Fazakerley High School,Sherwoods Lane,,Liverpool,,L10 1LB,53.4706293,-2.9253521,,"2021,2020,2019",2021,,53.4706293,-2.9253521,original,,,,FAZAKERLEY HIGH SCHOOL,
unaacredited,Felsted Primary School,,10072099,114875,14R,unaccredited,,,,school,Braintree Road,Felsted,,Dunmow,,CM6 3EB,51.8628083,0.4517418,,"2024,2023,2022,2021,2020,2019",2024,200004266495,51.8628083,0.4517418,updated,true,provider__operating_name,organisation_name,FELSTED PRIMARY SCHOOL,
unaacredited,Field Junior School,,10079057,117160,1SV,unaccredited,,,,school,Watford Field Road,,,Watford,,WD18 0AZ,51.6496537,-0.3934049,missing address__town_or_city,"2021,2020,2019",2021,100081285121,51.6496537,-0.3934049,updated,true,provider__operating_name,organisation_name,FIELD JUNIOR SCHOOL,
unaacredited,Field Lane J I & N School,,,,1UN,unaccredited,,,,school,Field Lane JI&N School,Albion Street,,Batley near Leeds,Kirklees,WF17 5AH,53.7096266,-1.6300412,,"2021,2020,2019",2021,,53.7096266,-1.6300412,original,,,,,
unaacredited,Five Counties SCITT @ The Priory Learning Trust,,10059096,,2R2,unaccredited,,,,scitt,Queensway,,,Weston Super Mare,,BS22 6BP,51.3637438,-2.9100869,,2023,2023,24032380,51.3637438,-2.9100869,updated,true,,,THE PRIORY LEARNING TRUST,THE PRIORY LEARNING TRUST (Academy Trust)
unaacredited,Folkestone Academy,,10066337,145420,5F1,unaccredited,,,,school,Academy Lane,,,Folkestone,Kent,CT19 5FP,51.0919774,1.1666738,,2024,2024,,51.0919774,1.1666738,original,,,,FOLKESTONE ACADEMY,
unaacredited,"Forest Gate Community School, Community Schools Trust",,10057636,143274,3T1,unaccredited,,,,school,Forest Lane,,,London,,E7 9BB,51.5500029,0.0229445,,"2024,2023,2022",2024,10008989523,51.5500029,0.0229445,updated,true,address__address_line_1,address_line_1,FOREST GATE COMMUNITY SCHOOL,
unaacredited,Forest Hill Schools Partnership,,,,22D,unaccredited,,,,school,Dacres Road,,,London,,SE23 2XN,51.4336677,-0.0517066,missing address__town_or_city,"2021,2020,2019",2021,100023254151,51.4336677,-0.0517066,updated,true,,,,
unaacredited,Forest Of Galtres Anglican/Methodist Primary School,,,,1E1,unaccredited,,,,school,Station Lane,Shipton By Beningbrough,,York,,YO30 1AG,54.0201924,-1.1608777,missing address__town_or_city,"2021,2020,2019",2021,100052167516,54.0201924,-1.1608777,updated,true,address__address_line_1,address_line_1,,
unaacredited,Forsbrook CofE Controlled Primary School,,10069444,132260,21Y,unaccredited,,,,school,Cheadle Road,Blythe Bridge,,Stoke-on-Trent,Staffordshire,ST11 9PW,52.9692245,-2.0600093,,"2021,2020,2019",2021,,52.9692245,-2.0600093,original,,,,FORSBROOK COFE CONTROLLED PRIMARY SCHOOL,
unaacredited,Fort Pitt Grammar School,,10032192,136337,1J8,unaccredited,,,,school,Fort Pitt Hill,,,Chatham,,ME4 6TJ,51.3807401,0.5146114,,"2021,2020,2019",2021,100062392022,51.3807401,0.5146114,updated,true,,,FORT PITT GRAMMAR SCHOOL,
unaacredited,Forward First School Direct,,10078126,119406,3F1,unaccredited,,,,school,Trinity CE / Methodist Primary School,Kiln Lane,,Skelmersdale,Lancashire,WN8 8PW,53.5511178,-2.7934986,,"2024,2023,2022,2021",2024,,53.5511178,-2.7934986,original,,,,TRINITY CHURCH OF ENGLAND/METHODIST SCHOOL,
unaacredited,Fox Primary School,,10079730,100482,1J2,unaccredited,,,,school,Kensington Place,,,London,,W8 7PP,51.5072462,-0.1969936,missing address__town_or_city,"2021,2020,2019",2021,217125480,51.5072462,-0.1969936,updated,true,provider__operating_name,organisation_name,FOX PRIMARY SCHOOL,
unaacredited,Foxes Piece School,,10079734,131523,22N,unaccredited,,,,school,Newfield Road,,,Marlow,,SL7 1JW,51.5759856,-0.7682012,,"2021,2020,2019",2021,100081277804,51.5759856,-0.7682012,updated,true,provider__operating_name,organisation_name,FOXES PIECE SCHOOL,
unaacredited,Framwellgate School Durham,,10035948,137696,1BE,unaccredited,,,,school,Newton Drive,,,Durham,,DH1 5BQ,54.7971923,-1.5852495,missing address__town_or_city,"2021,2020,2019",2021,100110803936,54.7971923,-1.5852495,updated,true,,,FRAMWELLGATE SCHOOL DURHAM,
unaacredited,Frank Wise School,,10015461,123332,13Z,unaccredited,,,,school,Hornbeam Close,,,Banbury,,OX16 9RL,52.058209,-1.3528403,missing address__town_or_city,"2021,2020,2019",2021,10011875972,52.058209,-1.3528403,updated,true,provider__operating_name,organisation_name,FRANK WISE SCHOOL,
unaacredited,Frederick Bird Primary School,,10076529,103695,1VE,unaccredited,,,,school,Swan Lane,,,Coventry,,CV2 4QQ,52.4177103,-1.4899902,missing address__town_or_city,"2021,2020,2019",2021,100071499008,52.4177103,-1.4899902,updated,true,address__address_line_1,address_line_1,FREDERICK BIRD PRIMARY SCHOOL,
unaacredited,Freebrough Academy,,10084309,147541,22X,unaccredited,,,,school,Linden Road,Brotton,,Saltburn By The Sea,,TS12 2SJ,54.5692287,-0.9461253,,"2021,2020,2019",2021,10034524814,54.5692287,-0.9461253,updated,true,,,FREEBROUGH ACADEMY,
unaacredited,Freemantle Church of England Community Academy,,10033359,136641,13G,unaccredited,,,,school,Mansion Road,,,Southampton,,SO15 3BQ,50.9116953,-1.4267315,missing address__town_or_city,"2021,2020,2019",2021,100062505674,50.9116953,-1.4267315,updated,true,address__address_line_1,address_line_1,FREEMANTLE CHURCH OF ENGLAND COMMUNITY ACADEMY,
unaacredited,Friern Barnet School,,10015358,101345,1J7,unaccredited,,,,school,Hemington Avenue,,,London,,N11 3LS,51.615903,-0.154785,missing address__town_or_city,"2021,2020,2019",2021,200058625,51.615903,-0.154785,updated,true,,,FRIERN BARNET SCHOOL,
unaacredited,Gateshead Primary SCITT,,10046101,,G10,unaccredited,,,,scitt,Rothbury Gardens,,,Gateshead,,NE11 0AT,54.9385085,-1.6360831,,"2024,2023,2022,2021,2020,2019",2024,10022992628,54.9385085,-1.6360831,updated,true,address__address_line_1,organisation_name,LOBLEY HILL PRIMARY SCHOOL,Gateshead 3-7 SCITTGateshead SCITT Alliance (Dunston Hill)Gateshead SCITT Alliance (Falla Park)
unaacredited,Gateshead SCITT Alliance (Dunston Hill School Direct),,,,1AQ,unaccredited,,,,school,Dunston Hill Comm Primary School,Market lane,,Dunston,Gateshead,NE11 9NX,54.949611,-1.651971,,"2021,2020,2019",2021,,54.949611,-1.651971,original,,,,,
unaacredited,Gateshead SCITT Alliance (Falla Park School Direct),,,,1B3,unaccredited,,,,school,Falla Park Road,,,Gateshead,,NE10 9HP,54.9488201,-1.5743137,,"2021,2020,2019",2021,200001505477,54.9488201,-1.5743137,updated,true,address__address_line_1,organisation_name,,
unaacredited,Gateway Teaching School Alliance,,,,1K3,unaccredited,,,,school,MILBY DRIVE,,,,NUNEATON,CV11 6JS,52.5418588,-1.4470813,missing address__town_or_city,"2021,2020,2019",2021,,52.5418588,-1.4470813,original,,,,,
unaacredited,George Abbot SCITT,,10055368,,G12,unaccredited,,,,scitt,Woodruff Avenue,,,Guildford,,GU1 1XX,51.2524787,-0.5453282,,"2026,2025,2024,2023,2022,2021,2020,2019",2026,100062318655,51.2524787,-0.5453282,updated,true,,,GUILDFORD EDUCATION PARTNERSHIP,Guildford Education Partnership (Academy Trust)
unaacredited,George Spencer Academy SCITT,,,,1WQ,unaccredited,,,,scitt,George Spencer Academy,Arthur Mee Trust,,Stapleford,Nottingham,NG9 7EW,52.9209512,-1.2676247,,"2020,2019",2020,,52.9209512,-1.2676247,original,,,,,
unaacredited,George Stephenson Teaching School Alliance,,,,21R,unaccredited,,,,school,Southgate,Killingworth,,Newcastle-upon-Tyne,Tyne and Wear,NE12 6SA,55.0331184,-1.5667339,,"2021,2020,2019",2021,,55.0331184,-1.5667339,original,,,,,
unaacredited,Giffards Primary School,,,,2BR,unaccredited,,,,school,Essex & Thames Primary SCITT,Queen Elizabeth Drive,,Corringham,Essex,SS17 7TJ,51.5285279,0.4474849,,"2021,2020,2019",2021,,51.5285279,0.4474849,original,,,,,
unaacredited,Gipsey Bridge Academy,,,,1F7,unaccredited,,,,school,ISIS Academies Trust,Greengate Lane Academy,,Greengate Lane,Sheffield,S35 3GT,53.4707693,-1.4839586,,"2021,2020,2019",2021,,53.4707693,-1.4839586,original,,,,,
unaacredited,Gipsy Hill Federation,,,,1BC,unaccredited,,,,school,"188, Gipsy Road",,,London,,SE27 9RD,51.4270921,-0.0909446,missing address__town_or_city,"2022,2021,2020,2019",2022,100023571778,51.4270921,-0.0909446,updated,true,,,,
unaacredited,Glapton Primary and Nursery School,,,,16V,unaccredited,,,,school,Glapton Lane,,,Nottingham,,NG11 8EA,52.9063058,-1.1838251,missing address__town_or_city,"2021,2020,2019",2021,100032288560,52.9063058,-1.1838251,updated,true,address__address_line_1,address_line_1,,
unaacredited,Gloucestershire Initial Teacher Education Partnership (School Direct),,,,1D3,unaccredited,,,,school,Stroud Road,Tuffley,,Gloucester,,GL4 0DD,51.8284407,-2.2448341,missing address__town_or_city,"2021,2020,2019",2021,200004482747,51.8284407,-2.2448341,updated,true,,,,
unaacredited,Gorseland Primary School,,10077198,124625,212,unaccredited,,,,school,Deben Avenue,Martlesham Heath,,Ipswich,Suffolk,IP5 3QR,52.0633027,1.2629557,,"2021,2020,2019",2021,,52.0633027,1.2629557,original,,,,GORSELAND PRIMARY SCHOOL,
unaacredited,Gorsemoor Primary School,,10069219,124183,1SZ,unaccredited,,,,school,Gorsemoor Road,Heath Hayes,,,Cannock,WS12 3TG,52.6902911,-1.9912214,missing address__town_or_city,"2021,2020,2019",2021,,52.6902911,-1.9912214,original,,,,GORSEMOOR PRIMARY SCHOOL,
unaacredited,Gorsey Bank Partnership,,,,1YW,unaccredited,,,,school,Altrincham Road,,,Wilmslow,,SK9 5NQ,53.3282734,-2.2477774,,"2021,2020,2019",2021,100012831615,53.3282734,-2.2477774,updated,true,address__address_line_1,address_line_1,,
unaacredited,Grange Park Primary School,,10068938,108765,1S5,unaccredited,,,,school,Swan Street,,,Sunderland,,SR5 1EA,54.9197139,-1.3890625,,"2021,2020,2019",2021,45073904,54.9197139,-1.3890625,updated,true,,,GRANGE PARK PRIMARY SCHOOL,
unaacredited,Grantham and South Lincolnshire ITT Partnership,,10052840,138816,2DU,unaccredited,,,,school,Grantham and South Lincolnshire ITT Partnership,"Little Gonerby CofE Infant School, Sandon Road",,Grantham,Grantham,NG31 9AZ,52.9170727,-0.6329572,,"2024,2023,2022,2021,2020,2019",2024,,52.9170727,-0.6329572,original,,,,LINK EDUCATION TRUST,LINK EDUCATION TRUST (Academy Trust)
unaacredited,Graveney School,,10034597,137005,177,unaccredited,,,,school,Welham Road,,,London,,SW17 9BU,51.4233644,-0.1520475,missing address__town_or_city,"2021,2020,2019",2021,100023326193,51.4233644,-0.1520475,updated,true,provider__operating_name,organisation_name,GRAVENEY SCHOOL,
unaacredited,Great Torrington School,,10034538,137228,2HJ,unaccredited,,,,school,Calvesford Road,,,Torrington,,EX38 7DJ,50.9550942,-4.1345667,,"2021,2020,2019",2021,100041031477,50.9550942,-4.1345667,updated,true,,,GREAT TORRINGTON SCHOOL,
unaacredited,Great Yarmouth High School,,,,1SQ,unaccredited,,,,school,Salisbury Road,,,Great Yarmouth,,NR30 4LS,52.619707,1.735566,,"2021,2020,2019",2021,100091647893,52.619707,1.735566,updated,true,address__address_line_1,address_line_1,,
unaacredited,Green Lanes Primary School,,10069561,117105,246,unaccredited,,,,school,Green Lanes,,,Hatfield,,AL10 9JY,51.7757279,-0.2337588,,"2021,2020,2019",2021,100081151541,51.7757279,-0.2337588,updated,true,address__address_line_1,address_line_1,GREEN LANES PRIMARY SCHOOL,
